gene_id,seqnames,start,end,width,strand,gene_source,gene_biotype,gene_name,symbol,root,characterized,cis_eqtl,pval_eqtl,cis_sqtl,pval_sqtl,ld,xpclr,fst,HbTrop,HbTemp,Diff,function,Label
Zm00001d044155,3,220669297,220669369,73,+,gramene,tRNA,,,False,False,,,,,,9.6690818342,0.180214,NA,NA,#VALUE!,NA,N
Zm00001d044156,3,220678000,220680745,2746,-,gramene,protein_coding,,,False,False,,,,,,9.68747764728571,0.180214,NA,NA,#VALUE!,cytochrome P450 family 72 subfamily A polypeptide 8,N
Zm00001d044157,3,220719688,220721950,2263,+,gramene,protein_coding,,,True,False,,,,,,9.58620679963636,0.180765333333333,0.725369391926316,0.607518638800758,-0.162469983483297,cytochrome P450 family 72 subfamily A polypeptide 8,N
Zm00001d044168,3,220964949,220966074,1126,-,gramene,protein_coding,HSF-transcription factor 23,hsftf23,False,False,,,,,,8.878562568125,0.198181375,NA,NA,#VALUE!,Heat stress transcription factor C-1,N
Zm00001d044169,3,220990846,220991511,666,-,gramene,protein_coding,,,False,False,,,,,,8.99731524066667,0.201197125,NA,NA,#VALUE!,NA,N
Zm00001d044170,3,221027748,221031882,4135,-,gramene,protein_coding,,AY111254,True,True,3-217506555,3.26945897465356E-15,3-217503724,8.34139021510217E-81,0.027119488470688,9.13850933816667,0.2064192,0.576169174833841,0.456510507475616,-0.20767974509003,ATP binding microtubule motor family protein,Y
Zm00001d044216,3,222090042,222095901,5860,+,gramene,protein_coding,bHLH-transcription factor 166,bhlh166,True,False,,,,,,6.95301872066667,0.1775165,NA,NA,#VALUE!,Transcription factor bHLH121,N
Zm00001d000710,3,222098383,222099216,834,+,gramene,lincRNA,,,False,False,,,,,,6.95301872066667,0.1775165,NA,NA,#VALUE!,NA,N
Zm00001d044217,3,222101601,222104924,3324,-,gramene,protein_coding,,,False,False,,,,,,6.95301872066667,0.1775165,NA,NA,#VALUE!,PsbP domain-containing protein 5 chloroplastic,N
Zm00001d044219,3,222119675,222122409,2735,+,gramene,protein_coding,,,False,False,,,,,,6.95301872066667,0.1775165,NA,NA,#VALUE!,NA,N
Zm00001d044222,3,222353432,222371706,18275,+,gramene,protein_coding,,pco068905,True,False,,,,,,6.44862571411415,0.20802925,NA,NA,#VALUE!,tetratricopeptide repeat (TPR)-containing protein,N
Zm00001d044224,3,222403426,222408891,5466,-,gramene,protein_coding,,,True,False,,,,,,6.7223440897685,0.222373571428571,NA,NA,#VALUE!,NA,N
Zm00001d044225,3,222412161,222422275,10115,-,gramene,protein_coding,,,True,False,3-218882043,1.54608701985938E-12,,,,7.111906879373,0.228060375,0.413745989315557,0.332084379737297,-0.197371362350483,IAA-amino acid hydrolase ILR1-like 4,N
Zm00001d044226,3,222427325,222434777,7453,-,gramene,protein_coding,,,True,False,3-218887446,8.95986465437148E-41,3-218887735,7.38801483649891E-69,0.033113853471045,8.43604828590457,0.231904888888889,0.633365990039711,0.631486779658546,-0.002967021296876,NA,N
Zm00001d044227,3,222435850,222436323,474,-,gramene,protein_coding,,,True,False,3-218917820,2.48140655200634E-09,,,,8.43604828590457,0.231904888888889,0.203447698804555,0.272053874289868,0.337217751237484,AT1G07050 (E=2e-063) | CONSTANS-like protein-related ,N
Zm00001d044228,3,222461984,222463639,1656,-,gramene,protein_coding,thiamine biosynthesis2,thi2,True,True,,,3-218917465,5.18822613691673E-74,,11.7065363516586,0.237713857142857,NA,NA,#VALUE!," thi2;thiamine biosynthesis2: cDNA closely similar to sequence of thi1, which complements yeast thi4thiamine auxotroph; progressive elimination of leaf blade, successive younger leaves most affected; generally tasselless",N
Zm00001d044230,3,222536200,222537794,1595,-,gramene,protein_coding,,,True,False,3-218974882,1.66461945033887E-22,,,,18.8217162342,0.187231,0.698586169244704,0.745503028524347,0.067159731104279,DUF538 family protein,N
Zm00001d044231,3,222541223,222541468,246,+,gramene,protein_coding,,,True,False,3-218982585,9.20645387679009E-30,,,,18.7994225583,0.187231,0.237660538740202,0.400179294548447,0.683827263329997,Protein transport protein Sec61 subunit beta,N
Zm00001d044232,3,222542813,222548835,6023,-,gramene,protein_coding,pco135758,pco135758,True,False,3-218854173,7.83014098479527E-13,,,,18.7994225583,0.187231,0.619548838310427,0.228837332187442,-0.63063875188354,Protein EARLY FLOWERING 3,Y
Zm00001d044233,3,222555726,222558192,2467,+,gramene,protein_coding,,,False,False,,,,,,18.8040508958,0.187231,NA,NA,#VALUE!,NA,N
Zm00001d044235,3,222721378,222722379,1002,+,gramene,protein_coding,,,False,False,,,,,,12.152497217375,0.190379333333333,NA,NA,#VALUE!,NA,N
Zm00001d044237,3,222758012,222758257,246,+,gramene,protein_coding,,,False,False,,,,,,10.3595848802,0.190379333333333,NA,NA,#VALUE!,Protein transport protein Sec61 subunit beta,N
Zm00001d044239,3,222762009,222770043,8035,+,gramene,protein_coding,,,False,False,,,,,,9.783138095,0.190379333333333,NA,NA,#VALUE!,RING/U-box superfamily protein,N
Zm00001d044240,3,222774996,222783406,8411,+,gramene,protein_coding,,,False,False,,,,,,9.16338322566667,0.180144,NA,NA,#VALUE!,NA,N
Zm00001d044244,3,222918560,222918922,363,-,gramene,protein_coding,,,True,False,3-219340555,1.31380210175913E-11,,,,13.6502677624286,0.190883,0.754418863925677,0.750460047859984,-0.005247504078958,DUF3511 domain protein,N
Zm00001d044245,3,222923689,222925949,2261,-,gramene,protein_coding,,,False,False,,,,,,15.2523104385,0.206863333333333,NA,NA,#VALUE!,Sugar transport protein 1,N
Zm00001d044246,3,222967858,222968792,935,+,gramene,protein_coding,,,True,False,,,3-219378599,3.54390598263502E-78,,22.602523817,0.265489857142857,0.022089970054728,0.015550340382374,-0.296045203146588,Histone H2A  ,N
Zm00001d044247,3,223001191,223001980,790,-,gramene,protein_coding,,trh3,True,True,3-219451398,1.26823957463856E-21,3-219420766,2.04861491065177E-69,0.32517006802721,27.577011990625,0.289246875,0.267643176976726,0.528810359452141,0.97580362565389, trh3;thioredoxin h homolog3:,N
Zm00001d044250,3,223045545,223050651,5107,+,gramene,protein_coding,,,True,False,,,,,,28.72105740475,0.347987,0.293602868748212,0.013504375193477,-0.954004621102466,Carbamoyl-phosphate synthase large chain chloroplastic,N
Zm00001d044251,3,223052045,223072438,20394,+,gramene,protein_coding,,,True,False,3-219476225,1.36286055630579E-10,3-219477196,3.43418421762538E-178,0.105823038086058,28.0986852693333,0.334355333333333,NA,NA,#VALUE!,RNA polymerase III subunit RPC82 family protein,N
Zm00001d044253,3,223073135,223075832,2698,-,gramene,protein_coding,,,True,False,,,,,,26.070886241,0.29129,NA,NA,#VALUE!,IQ domain-containing protein IQM5,N
Zm00001d044297,3,224484376,224492604,8229,-,gramene,protein_coding,,,True,False,3-220845147,4.34989863933639E-23,,,,7.68379005214286,0.200054125,0.373483747250364,0.621991247972192,0.66537701453242,Peptidyl-prolyl cis-trans isomerase CYP57,N
Zm00001d044300,3,224506619,224508325,1707,+,gramene,protein_coding,,,True,False,,,,,,7.534489850375,0.200054125,NA,NA,#VALUE!,PIF / Ping-Pong family of plant transposases,N
Zm00001d044308,3,224913569,224913988,420,+,gramene,protein_coding,,,False,False,,,,,,7.856690425,0.194448333333333,NA,NA,#VALUE!,NA,N
Zm00001d044309,3,224934769,224936420,1652,-,gramene,protein_coding,,,False,False,,,,,,8.91433621757775,0.1936358,NA,NA,#VALUE!,Putative peptidase C48 domain family protein  ,N
Zm00001d044310,3,224937506,224938533,1028,-,gramene,protein_coding,,,False,False,,,,,,8.91433621757775,0.1936358,NA,NA,#VALUE!,NA,N
Zm00001d044311,3,224969472,224970756,1285,-,gramene,protein_coding,MYB-related-transcription factor 110,mybr110,False,False,,,,,,9.34760331871196,0.191086833333333,NA,NA,#VALUE!,Alkaline-phosphatase-like family protein,N
Zm00001d044312,3,224972055,224976957,4903,+,gramene,protein_coding,,,True,False,3-221301076,1.91567457880736E-13,3-221307206,3.45168255240675E-18,0.000911471629013,9.34760331871196,0.191086833333333,0.472283315036714,0.251451462143003,-0.467583431094838,DUF630 family protein,N
Zm00001d044313,3,224984013,224996005,11993,+,gramene,protein_coding,,,True,False,3-221319904,3.02375179137996E-19,,,,9.10889694559785,0.191086833333333,NA,NA,#VALUE!,SIT4 phosphatase-associated family protein,N
Zm00001d000717,3,225019084,225019719,636,+,gramene,lincRNA,,,False,False,,,,,,9.02281284844905,0.187725333333333,NA,NA,#VALUE!,NA,N
Zm00001d044314,3,225020099,225035548,15450,+,gramene,protein_coding,,,False,False,,,,,,9.02154235253462,0.1838375,NA,NA,#VALUE!,Retrovirus-related Pol polyprotein LINE-1,N
Zm00001d048594,4,980011,981702,1692,+,gramene,protein_coding,,,False,False,,,,,,8.29293122570792,0.2070325,NA,NA,#VALUE!,Putative cyclin-D7-1,N
Zm00001d048595,4,983434,984507,1074,+,gramene,protein_coding,,,True,False,,,,,,8.29293122570792,0.2070325,0.029382103965949,0.268102037194566,8.12467117757361,Putative thaumatin domain family protein  ,N
Zm00001d048596,4,1021865,1028086,6222,+,gramene,protein_coding,,,False,False,,,,,,14.1463014345725,0.243739166666667,NA,NA,#VALUE!,NA,N
Zm00001d048597,4,1025117,1026818,1702,-,gramene,protein_coding,,,False,False,,,,,,14.1463014345725,0.243739166666667,NA,NA,#VALUE!,NA,N
Zm00001d048598,4,1029199,1029531,333,-,gramene,protein_coding,,,True,False,4-805617,1.0708707648079E-11,,,,14.1463014345725,0.243739166666667,0.678278291494913,0.620307939435126,-0.085466913487709,NA,N
Zm00001d048599,4,1039795,1042322,2528,+,gramene,protein_coding,,,True,False,,,,,,15.5001060796794,0.2473705,0.134707279828305,0.608631325797126,3.51817694316799,UPF0161 protein ,N
Zm00001d048600,4,1042494,1044431,1938,-,gramene,protein_coding,GRAS-transcription factor 43,gras43,False,False,,,,,,15.5001060796794,0.2473705,NA,NA,#VALUE!,NA,N
Zm00001d048601,4,1045391,1047319,1929,-,gramene,protein_coding,GRAS-transcription factor 68,gras68,True,False,4-984313,1.28401499770277E-12,,,,15.5001060796794,0.2473705,0.493654577978898,0.625062284124571,0.266193634187852,NA,N
Zm00001d048602,4,1048188,1050188,2001,-,gramene,protein_coding,GRAS-transcription factor 72,gras72,True,False,,,,,,15.9600999723817,0.251486777777778,0.732265701625357,0.381937598562405,-0.478416648882167,NA,N
Zm00001d048603,4,1051644,1057496,5853,-,gramene,protein_coding,GRAS-transcription factor 83,gras26,True,False,,,,,,15.9600999723817,0.251486777777778,0.070487582966259,0.248352792338212,2.52335520508759,NA,N
Zm00001d048604,4,1058559,1060856,2298,-,gramene,protein_coding,GRAS-transcription factor 34,gras34,True,False,,,,,,16.3227948542435,0.2448801,0.078766091140545,0.067404976562315,-0.144238649064836,NA,N
Zm00001d048605,4,1110683,1111262,580,-,gramene,protein_coding,,,False,False,,,,,,15.8699349786,0.2466824,NA,NA,#VALUE!,Protein TRANSPARENT TESTA 12,N
Zm00001d048606,4,1119072,1120989,1918,+,gramene,protein_coding,,,False,False,,,,,,15.1332491060909,0.2466824,NA,NA,#VALUE!,RHOMBOID-like protein 1,N
Zm00001d048609,4,1277393,1280951,3559,+,gramene,protein_coding,,AY109715,True,True,,,4-1064887,3.49585158385901E-54,,14.855205641,0.1898705,NA,NA,#VALUE!,Serine/arginine-rich SC35-like splicing factor SCL30,N
Zm00001d048610,4,1281321,1281778,458,-,gramene,protein_coding,,,False,False,,,,,,14.855205641,0.1898705,NA,NA,#VALUE!,NA,N
Zm00001d048611,4,1283712,1284484,773,-,gramene,protein_coding,,mtl1,True,True,,,,,,14.855205641,0.1898705,0.560046202343034,0.323280664068356,-0.422760724533325,Metallothionein-like protein 1B,N
Zm00001d048612,4,1286635,1292972,6338,+,gramene,protein_coding,,,True,False,4-1075114,1.75255980901109E-17,4-1076931,2.0030985392391E-23,0.042000528308532,16.1737617215,0.190043666666667,0.45321738846539,0.756346919469825,0.668839145891649,Vesicle-associated protein 1-1,N
Zm00001d048613,4,1294082,1306354,12273,-,gramene,protein_coding,,,False,False,,,,,,17.485088114,0.20200175,NA,NA,#VALUE!,Disease resistance protein RGA2,N
Zm00001d048614,4,1307131,1309817,2687,-,gramene,protein_coding,,bnlg1434,True,True,4-1096950,1.40129737587746E-25,,,,17.485088114,0.20200175,0.884168075413591,0.914524308332592,0.034333102226973,Probable GTP-binding protein OBGM mitochondrial,N
Zm00001d048615,4,1368532,1369329,798,-,gramene,protein_coding,,,True,False,4-1154394,1.12792858549079E-17,,,,22.7417082728,0.232093,0.306494330337855,0.248209894061834,-0.19016481059135,Putative membrane lipoprotein,N
Zm00001d048616,4,1392483,1395346,2864,+,gramene,protein_coding,,,True,False,,,4-1157177,6.66321585650114E-71,,19.9558374178,0.238871222222222,0.154545159968364,0.29088585285958,0.882206164975503,Vacuolar protein sorting-associated protein 2 homolog 1,N
Zm00001d048617,4,1457925,1458461,537,-,gramene,protein_coding,,,False,False,,,,,,12.15584581075,0.205493111111111,NA,NA,#VALUE!,Putative RING zinc finger domain superfamily protein  ,N
Zm00001d048618,4,1473197,1474843,1647,-,gramene,protein_coding,,,False,False,,,,,,10.310716222,0.1978021,NA,NA,#VALUE!,Osmotin-like protein,N
Zm00001d048620,4,1475647,1478778,3132,-,gramene,protein_coding,,,True,False,,,,,,10.310716222,0.1978021,0.241773314549325,0.674329877355801,1.78909969287876,PIF / Ping-Pong family of plant transposases,N
Zm00001d048621,4,1519872,1524402,4531,+,gramene,protein_coding,,mmp192,False,False,,,,,,8.027717668,0.192583571428571,NA,NA,#VALUE!,ABC transporter G family member 11,N
Zm00001d048622,4,1526818,1529212,2395,+,gramene,protein_coding,,,False,False,,,,,,8.027717668,0.189219166666667,NA,NA,#VALUE!,NA,N
Zm00001d026713,4,1528938,1529212,275,-,gramene,lincRNA,,,False,False,,,,,,8.027717668,0.189219166666667,NA,NA,#VALUE!,NA,N
Zm00001d048623,4,1532822,1534194,1373,+,gramene,protein_coding,MYB-transcription factor 88,myb88,True,False,,,,,,8.38826241166667,0.1865072,NA,NA,#VALUE!,Putative MYB DNA-binding domain superfamily protein  ,N
Zm00001d048624,4,1538337,1539457,1121,-,gramene,protein_coding,GRAS-transcription factor 59,gras59,False,False,,,,,,8.38826241166667,0.1865072,NA,NA,#VALUE!,Scarecrow-like protein 29,N
Zm00001d026714,4,1559597,1559922,326,+,gramene,lincRNA,,,False,False,,,,,,8.6916426905,0.184110666666667,NA,NA,#VALUE!,NA,N
Zm00001d048625,4,1562955,1564019,1065,-,gramene,protein_coding,,gpm747,True,False,,,,,,8.63875911644444,0.184069,0.812046390353999,0.717200132964543,-0.11679906285663,O-methyltransferase ZRP4  ,N
Zm00001d048661,4,2959105,2960799,1695,-,gramene,protein_coding,,,False,False,,,,,,19.0117117055,0.188531,NA,NA,#VALUE!,NA,N
Zm00001d048662,4,2961499,2962521,1023,+,gramene,protein_coding,,si605036e03,False,False,,,,,,19.0117117055,0.188531,NA,NA,#VALUE!,Plant viral-response family protein  ,N
Zm00001d048663,4,2963433,2979198,15766,-,gramene,protein_coding,,,True,False,,,,,,19.148284287,0.188531,0.617147076354348,0.698783000877825,0.132279528902125,Disease resistance protein RGA2,N
Zm00001d048664,4,2979866,2980753,888,+,gramene,protein_coding,,,False,False,,,,,,19.18794991325,0.188531,NA,NA,#VALUE!,NA,N
Zm00001d048665,4,2984218,2989686,5469,+,gramene,protein_coding,,,True,False,4-2409292,4.93327004130645E-21,,,,19.18794991325,0.188531,0.893616117194734,0.90612882780094,0.014002333178016,NB-ARC domain containing protein expressed,N
Zm00001d048666,4,2990399,2991001,603,-,gramene,protein_coding,,,False,False,,,,,,19.1691129954,0.188531,NA,NA,#VALUE!,NA,N
Zm00001d048667,4,3003539,3015421,11883,-,gramene,protein_coding,,,False,False,,,,,,18.2692847535714,0.188531,NA,NA,#VALUE!,Protein kinase domain superfamily protein  ,N
Zm00001d048668,4,3045291,3045362,72,-,gramene,tRNA,,,False,False,,,,,,16.7426522147,0.188531,NA,NA,#VALUE!,NA,N
ENSRNA049444331,4,3045291,3045362,72,-,Ensembl_Plants,tRNA,tRNA-Pro,,False,False,,,,,,16.7426522147,0.188531,NA,NA,#VALUE!,NA,N
Zm00001d048702,4,3574390,3576530,2141,-,gramene,protein_coding,benzoxazinone synthesis3,bx3,True,True,,,,,,6.2125063184226,0.205565,0.218427919860833,0.262521059941355,0.201865860868954, bx3;benzoxazinone synthesis3: endoplasmic reticulum monoxygenase; synthesis of cyclic hydroxamates/DIMBOA; insect resistance in young seedlings; SSR umc1017,N
Zm00001d048703,4,3614699,3616705,2007,-,gramene,protein_coding,benzoxazinone synthesis4,bx4,True,True,,,,,,10.7848358786336,0.242871,0.153648357970254,0.155653492590086,0.013050153261125, bx4;benzoxazinone synthesis4: endoplasmic reticulum P450 monoxygenase; synthesis of cyclic hydroxamates/DIMBOA; insect resistance in young seedlings; NAM SNP PHM1184,N
Zm00001d048704,4,3617330,3619610,2281,-,gramene,protein_coding,,,False,False,,,,,,10.7848358786336,0.242871,NA,NA,#VALUE!,General transcription factor 2-related zinc finger protein,N
Zm00001d048705,4,3672327,3674403,2077,+,gramene,protein_coding,benzoxazinone synthesis5,bx5,True,True,,,,,,24.3130325735883,0.2738841,0.240795446432912,0.13306129639295,-0.447409415900138, bx5;benzoxazinone synthesis5: endoplasmic reticulum monoxygenase; synthesis of cyclic hydroxamates/DIMBOA; insect resistance in young seedlings; SSR umc1276.,N
Zm00001d048707,4,3787419,3789065,1647,-,gramene,protein_coding,benzoxazinone synthesis8,bx8,True,True,,,,,,44.9032401944861,0.208760285714286,0.361536378365461,0.14883316899429,-0.588331415866978, bx8;benzoxazinone synthesis8: cytosolic glucosyltransferase; synthesis of cyclic hydroxamates/DIMBOA; insect resistance in young seedlings,N
Zm00001d026720,4,3808407,3808775,369,+,gramene,lincRNA,,,False,False,,,,,,40.4395088665,0.19635375,NA,NA,#VALUE!,NA,N
Zm00001d026721,4,3810795,3811461,667,+,gramene,lincRNA,,,False,False,,,,,,36.2835067569,0.196467111111111,NA,NA,#VALUE!,NA,N
Zm00001d048709,4,3833330,3835353,2024,+,gramene,protein_coding,benzoxazinless1,bx1,True,True,,,,,,30.5839918898889,0.198147,0.231807596867402,0.152898162598037,-0.340409181302641," bx1;benzoxazinless1: plastid localized, committed step in cyclic hydroxamates/DIMBOA synthesis; insect resistance in young seedlings; SSR umc1022",N
Zm00001d048710,4,3837797,3839930,2134,+,gramene,protein_coding,benzoxazinone synthesis2,bx2,False,True,,,,,,30.5839918898889,0.198147,NA,NA,#VALUE!," bx2;benzoxazinone synthesis2: endoplasmic reticulum P450 monoxygenase; synthesis cyclic hyroxamates/DIMBOA; insect resistance in young seedlings; SSR umc1164, umc1682",N
Zm00001d048711,4,3843348,3844823,1476,-,gramene,protein_coding,,,False,False,,,,,,28.634445226375,0.196399625,NA,NA,#VALUE!,Hydroquinone glucosyltransferase  ,N
Zm00001d048712,4,3847634,3850842,3209,+,gramene,protein_coding,,,True,False,,,,,,28.634445226375,0.196399625,0.953851790454769,0.915611362512615,-0.040090534320769,Coatomer subunit beta'-3,N
Zm00001d026722,4,3865277,3865626,350,+,gramene,lincRNA,,,False,False,,,,,,23.9795673423333,0.196881166666667,NA,NA,#VALUE!,NA,N
Zm00001d048731,4,4464763,4469275,4513,+,gramene,protein_coding,,umc1669,True,True,4-3747612,7.8509345292119E-34,4-3748198,5.90055863463446E-32,0.615801092012359,7.41911559997497,0.27721875,0.546783126734304,0.315606681630775,-0.422793670470859,P-loop containing nucleoside triphosphate hydrolases superfamily protein,Y
Zm00001d026727,4,4465441,4465730,290,+,gramene,lincRNA,,,False,False,,,,,,7.41911559997497,0.27721875,NA,NA,#VALUE!,NA,N
Zm00001d048732,4,4469601,4475393,5793,+,gramene,protein_coding,,,True,False,4-3752028,8.43497348399802E-14,4-3757205,3.86738331994751E-40,0.003253381308815,7.37923611816711,0.2806488,0.370997268544835,0.548395206880022,0.478165079303673,Sodium/hydrogen exchanger  ,N
Zm00001d048733,4,4476331,4476404,74,-,gramene,tRNA,,,False,False,,,,,,7.37923611816711,0.2806488,NA,NA,#VALUE!,NA,N
